configuration,n_ensembles,n_walkers,axis_walks,delta_ms,Delta_ms,b_s_mm2,n_cellular_entries,se_min,se_q05,se_q25,se_median,se_q75,se_q95,se_max,se_mean
"20 x 200,000",20,200000,12000000,15.0,40.0,11500.0,24,4.823523820794209e-05,0.0001503486957844791,0.00016997537726337885,0.00021805855884586052,0.00026647186583566814,0.0031064346806535244,0.005273765218406325,0.0007285132109131238
"20 x 200,000",20,200000,12000000,15.0,40.0,12000.0,24,6.769708584324413e-05,0.0001310999242854397,0.0001720107332711318,0.00022577936716175936,0.0002695593941144082,0.0027568304647137515,0.005394796190930836,0.0006998408854144867
"20 x 200,000",20,200000,12000000,20.0,50.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"20 x 200,000",20,200000,12000000,20.0,50.0,500.0,24,9.599443785441279e-05,0.00012511600004566197,0.000138624179265969,0.00015984154059261446,0.00019363700285221676,0.00024157111497234268,0.0002479550950269391,0.00016929275088035616
"20 x 200,000",20,200000,12000000,20.0,50.0,1000.0,24,0.00014394865019201202,0.00015570440385876674,0.0001764646313522484,0.00019997164578625207,0.00024834021880401315,0.002700783623601799,0.003279303544181416,0.0005386145764220239
"20 x 200,000",20,200000,12000000,20.0,50.0,1500.0,24,0.00012903317069732644,0.0001615336754145844,0.00018861813093641326,0.00021785005575517832,0.000262146918841918,0.0038962515444822803,0.004561933428388469,0.0007022148112509841
"20 x 200,000",20,200000,12000000,20.0,50.0,2000.0,24,0.00011681079319089148,0.00014018644402665384,0.000193762954596995,0.00022440267109847438,0.0002530648166980866,0.004337187246492266,0.005332827382160548,0.000756254978775193
"20 x 200,000",20,200000,12000000,20.0,50.0,2500.0,24,0.00011933331073048957,0.00014157532853625366,0.00020066366238365442,0.00021814839846142066,0.00026705015457567486,0.004350549911796553,0.005876741018648147,0.0008202840308985752
"20 x 200,000",20,200000,12000000,20.0,50.0,3000.0,24,0.0001306739960160448,0.00014480054201109122,0.0002070672980106033,0.0002269858413925145,0.0002668563641506545,0.004088510689296132,0.005979803027406853,0.0009688023562695521
"20 x 200,000",20,200000,12000000,20.0,50.0,3500.0,24,0.0001422776033678601,0.00014520923489544474,0.000205380065977239,0.00024865399541106894,0.0002628545506185019,0.003642394447147598,0.005636588843917976,0.0009683671033398992
"20 x 200,000",20,200000,12000000,20.0,50.0,4000.0,24,0.00013800565093286064,0.00014652896988518043,0.0002061929497745239,0.0002445853811310609,0.000554728733598497,0.0033766570137118723,0.0050678629900386685,0.0009206171410091906
"20 x 200,000",20,200000,12000000,20.0,50.0,4500.0,24,0.00012742686280031604,0.0001479188502858576,0.00020738920549721998,0.00024577952351632166,0.0005100803463686894,0.0031312311264952,0.004549189374279552,0.000773255201575734
"20 x 200,000",20,200000,12000000,20.0,50.0,5000.0,24,0.00012352606396895329,0.00014269817498446872,0.00020760682382323908,0.0002451836256523449,0.0002727203751722292,0.0029481651363944387,0.004238486922455215,0.0006821747244485817
"20 x 200,000",20,200000,12000000,20.0,50.0,5500.0,24,0.00013251825302508323,0.00013755589547594064,0.00019946779068870547,0.0002303679620767872,0.00026229419705529915,0.0028344538551898432,0.004122803828386748,0.0005703094575579992
"20 x 200,000",20,200000,12000000,20.0,50.0,6000.0,24,0.00013596385585215484,0.0001453023063014491,0.00017064949440454686,0.00022237854417415253,0.00025025220562750706,0.002827215127916197,0.004101620418502951,0.000543007700243574
"20 x 200,000",20,200000,12000000,20.0,50.0,6500.0,24,0.00013266247803229495,0.00013794830347222932,0.00016587251020760637,0.0002094188864789067,0.00024058020061290964,0.0028803435934771082,0.004075438906503273,0.0005173073646698808
"20 x 200,000",20,200000,12000000,20.0,50.0,7000.0,24,0.00013190555853482834,0.0001413927165739186,0.00016344693831938249,0.00019271851255412738,0.00022875527813715158,0.0029104934890277832,0.0039709735922258795,0.00048338980132089053
"20 x 200,000",20,200000,12000000,20.0,50.0,7500.0,24,0.00013786401627004474,0.0001385966526972136,0.00016009324847895872,0.00018914010000790424,0.0002200592778226655,0.0030011916824422024,0.0037409724724869736,0.00047424797847538916
"20 x 200,000",20,200000,12000000,20.0,50.0,8000.0,24,0.00013244542416057247,0.0001385604002930643,0.00015376521185958488,0.00018821051783052218,0.00022957204046287824,0.0029006440592563225,0.00349577593983865,0.00045688032489280667
"20 x 200,000",20,200000,12000000,20.0,50.0,8500.0,24,0.00013719940164334078,0.0001392575784301659,0.00015077385098757426,0.00018273708719768943,0.00024199852163898903,0.0024547732346631313,0.0033980964589549424,0.00043049412318294373
"20 x 200,000",20,200000,12000000,20.0,50.0,9000.0,24,0.00013897797555326792,0.00014233492581270716,0.00014759891143871902,0.0001749535048697339,0.00023700163397115121,0.0018953269086515682,0.003175757559228112,0.0003948059552825142
"20 x 200,000",20,200000,12000000,20.0,50.0,9500.0,24,0.00012825391901081408,0.00013533540290828835,0.00015471196965403076,0.00018143250377022102,0.00022963407443471375,0.0013286441819144142,0.0028131013924308484,0.0004073474552073179
"20 x 200,000",20,200000,12000000,20.0,50.0,10000.0,24,0.00011152387024349557,0.0001320718992938435,0.0001606816700281064,0.00019190282980542477,0.00022967557615766196,0.0017824843909679175,0.002273569458191125,0.00037538247667026273
"20 x 200,000",20,200000,12000000,20.0,50.0,10500.0,24,9.767303799333633e-05,0.00012488695381179828,0.00016508033211514077,0.0002003715781765332,0.00023437950963720781,0.0012535926935948421,0.0023563434406492422,0.0003355348685075835
"20 x 200,000",20,200000,12000000,20.0,50.0,11000.0,24,9.402219675637714e-05,0.00012005324876332153,0.00016551394523119106,0.00019580779702020552,0.00024801974928774886,0.0009709988580953099,0.0025788292775400998,0.00033311535912814734
"20 x 200,000",20,200000,12000000,20.0,50.0,11500.0,24,0.00010536528298209653,0.00012076680457676269,0.00016147954251270172,0.0001949219867046277,0.0002517208805586252,0.0014515711378271553,0.0026717729247474342,0.0003625934008969654
"20 x 200,000",20,200000,12000000,20.0,50.0,12000.0,24,0.00012523484520874466,0.0001271092730031132,0.00015996963862864838,0.0002007854449155466,0.0002568114653129138,0.0018303921892713732,0.002659890475804453,0.00038277138812617227
"20 x 200,000",20,200000,12000000,25.0,60.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"20 x 200,000",20,200000,12000000,25.0,60.0,500.0,24,0.00011700453780617695,0.00011852458885014561,0.00013985625814085488,0.0001565179853679622,0.00018450391416272938,0.00022798751758083095,0.00025090411732572946,0.00016307409697461782
"20 x 200,000",20,200000,12000000,25.0,60.0,1000.0,24,0.00013545750879332856,0.00015765807421303345,0.00018402154095539225,0.00020375478234947747,0.00022339635481714604,0.002732810305374452,0.0043446432548522144,0.0004966760385847632
"20 x 200,000",20,200000,12000000,25.0,60.0,1500.0,24,0.00014294238133971354,0.0001499368133359818,0.0001875536446888723,0.00020832604761236508,0.00023930322196996794,0.004213715041016438,0.005660153256850572,0.0006971897562357484
"20 x 200,000",20,200000,12000000,25.0,60.0,2000.0,24,0.0001126041069730494,0.00015159359624533124,0.0001796864494268694,0.00021688727290086892,0.00023343119043802893,0.004531362151658172,0.005926546978842175,0.0007567382911492218
"20 x 200,000",20,200000,12000000,25.0,60.0,2500.0,24,0.0001248255831578666,0.00013130197263397307,0.00017106098811345513,0.00021949065166094095,0.00024684119372225035,0.0042631261151332535,0.0056567796922138485,0.0007363304356099888
"20 x 200,000",20,200000,12000000,25.0,60.0,3000.0,24,9.905289902025101e-05,0.00013044484163874398,0.0001727753627661541,0.00022140467841372344,0.00025574665257846663,0.0037692773373232467,0.005148198875641012,0.0006900484225652517
"20 x 200,000",20,200000,12000000,25.0,60.0,3500.0,24,9.892341558220557e-05,0.00012803465196896765,0.0001869816726835448,0.00022796378116388057,0.0002579313208185927,0.0031428219075467084,0.0045956069599422285,0.0006713099399131214
"20 x 200,000",20,200000,12000000,25.0,60.0,4000.0,24,0.00011870583949136821,0.00013547301849986459,0.0001756021830386149,0.00022101376041746334,0.00027803537647597,0.0023324421335199907,0.0040696825441027705,0.0005615781382125999
"20 x 200,000",20,200000,12000000,25.0,60.0,4500.0,24,0.0001313372753252849,0.00014048565955662634,0.00017272090920186013,0.00021803486738207587,0.00027519618361569574,0.0012432910272052566,0.003548452413197761,0.00041538771939980955
"20 x 200,000",20,200000,12000000,25.0,60.0,5000.0,24,9.955073481800597e-05,0.00014415880476045483,0.0001681872984711344,0.00021479103932003576,0.000264335651971683,0.0005134904915445866,0.002944764664657674,0.00033423596561201456
"20 x 200,000",20,200000,12000000,25.0,60.0,5500.0,24,9.0739198578813e-05,0.00013518959452928428,0.00017249830690193132,0.00020996509246842116,0.00025358054485469895,0.00028031327693384307,0.0021000436460143707,0.00028310849030243506
"20 x 200,000",20,200000,12000000,25.0,60.0,6000.0,24,9.973114648631792e-05,0.00012730346824711548,0.00017342146929637416,0.0002031802787924474,0.0002368075222171548,0.00028560993442717543,0.0002884714553577215,0.0002048278912814898
"20 x 200,000",20,200000,12000000,25.0,60.0,6500.0,24,0.00011228655378474247,0.00012187902690267231,0.00017656640222280342,0.00019930192848066587,0.0002350550981864476,0.0002738414800245757,0.0018534541554503373,0.00026738400414567324
"20 x 200,000",20,200000,12000000,25.0,60.0,7000.0,24,0.00011893961709579365,0.00012139682189597439,0.00016647912208369784,0.00019699231227698823,0.0002487993521927067,0.00026901299885157416,0.0026099502170739072,0.0002966602940765278
"20 x 200,000",20,200000,12000000,25.0,60.0,7500.0,24,0.00012086461291956235,0.00012476871393037305,0.00015296417572619535,0.00018239615549908538,0.0002436228190341841,0.00026890985243827037,0.002958360789942119,0.00030897466637456664
"20 x 200,000",20,200000,12000000,25.0,60.0,8000.0,24,0.0001243627367491505,0.00012803199310588908,0.0001546135521886247,0.00018683107318034448,0.00023922787611595588,0.0002720884652328481,0.0028966900351532873,0.00030446194492479614
"20 x 200,000",20,200000,12000000,25.0,60.0,8500.0,24,0.00011811296682400779,0.00011981812225597479,0.0001575470539934407,0.00018360555357341954,0.00023854035861762903,0.0002751037532273505,0.00238642622310826,0.00028171373295749836
"20 x 200,000",20,200000,12000000,25.0,60.0,9000.0,24,0.0001062208880834713,0.00011014773406869724,0.00015411855593931711,0.00018650222724538333,0.00024126147201518802,0.0002768109751032918,0.001135002191181469,0.0002284009252482321
"20 x 200,000",20,200000,12000000,25.0,60.0,9500.0,24,9.241179703126859e-05,0.00010074355847102113,0.00015954867583537995,0.00019522435123390833,0.000235011551551939,0.0002676940282699255,0.00028332259190524863,0.00019119662093889343
"20 x 200,000",20,200000,12000000,25.0,60.0,10000.0,24,8.115983083824705e-05,0.00010007355226752154,0.00016052727296722686,0.00019237563665594826,0.0002353603949682964,0.00025754695486178593,0.0002814814621782319,0.000188735439696317
"20 x 200,000",20,200000,12000000,25.0,60.0,10500.0,24,7.795099311363286e-05,0.00010231735194908235,0.0001576251397900058,0.00018072187567604977,0.0002256153978723418,0.00025974508647234635,0.0002757486086323515,0.0001860964722137259
"20 x 200,000",20,200000,12000000,25.0,60.0,11000.0,24,8.208331090947795e-05,0.00010201874918442166,0.0001461673445821785,0.00018188146444465808,0.00022928608712555217,0.0002649135312267862,0.0002667082688295222,0.00018351466426562926
"20 x 200,000",20,200000,12000000,25.0,60.0,11500.0,24,9.08090933156168e-05,9.569000922617476e-05,0.00013129691065248315,0.0001724217096793546,0.00022821190331136687,0.00025523675156650027,0.00027259403655738903,0.0001813072241398741
"20 x 200,000",20,200000,12000000,25.0,60.0,12000.0,24,8.352967194987135e-05,0.0001023159012082563,0.00013505856614767428,0.00018008948115327063,0.00022478385866439522,0.0002469116886471033,0.0002791782340575948,0.00017990496826150086
"20 x 200,000",20,200000,12000000,30.0,80.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"20 x 200,000",20,200000,12000000,30.0,80.0,500.0,24,0.00010830218105254272,0.00011647650720550924,0.00015384431915595238,0.0001903047126298162,0.00020300722905640812,0.00022868136031176285,0.00024439768418837787,0.00017958423116740105
"20 x 200,000",20,200000,12000000,30.0,80.0,1000.0,24,0.00013091555144001724,0.00015437658773019076,0.0001831748762797613,0.00020719519028465443,0.00023567791489619548,0.00027331409285311726,0.00403400130686693,0.00036762047900481214
"20 x 200,000",20,200000,12000000,30.0,80.0,1500.0,24,9.741518785397386e-05,0.00013074600251411928,0.0001805904257243777,0.00021054378196220435,0.0002642400303718298,0.0008346413926068092,0.004732803887028505,0.0004254174399621973
"20 x 200,000",20,200000,12000000,30.0,80.0,2000.0,24,8.216637596924213e-05,0.0001146984656797031,0.00015001219423889256,0.00021916863582187242,0.0002545529521133968,0.0016091244435537813,0.004287621455793899,0.000438262206586314
"20 x 200,000",20,200000,12000000,30.0,80.0,2500.0,24,8.337590283890878e-05,0.00010471222543282826,0.0001470263873144369,0.00021472824942741066,0.00023968240703119454,0.0014513486539820732,0.003552188024275641,0.00041868602556026065
"20 x 200,000",20,200000,12000000,30.0,80.0,3000.0,24,0.0001137322254166437,0.00011875865015604355,0.0001461888419216896,0.00020215709240758246,0.00022836216328373885,0.0012454370733666112,0.00276094519526937,0.000348684423264709
"20 x 200,000",20,200000,12000000,30.0,80.0,3500.0,24,0.00011674479867332563,0.00012688560762029387,0.00015711239156720804,0.00020622549129502976,0.00022890898818634647,0.00028065783430915493,0.001961219263920901,0.00026902182140365927
"20 x 200,000",20,200000,12000000,30.0,80.0,4000.0,24,0.00011312098511795007,0.00012137771842768206,0.00016395621451608083,0.00021083954555614837,0.000234382671340932,0.0002596780175918289,0.0012399179802212606,0.00023909779235312275
"20 x 200,000",20,200000,12000000,30.0,80.0,4500.0,24,0.00010276976472620096,0.000109729579637354,0.00016189309353921918,0.00021042446457047325,0.0002337724330680255,0.00027072217848854365,0.000905452686863453,0.00022397032009590905
"20 x 200,000",20,200000,12000000,30.0,80.0,5000.0,24,9.877595806277526e-05,0.00010298478334843865,0.00016769223363079144,0.00020518035904320238,0.00022143288079295626,0.00028265709956677135,0.001240227776982933,0.00023565788883232134
"20 x 200,000",20,200000,12000000,30.0,80.0,5500.0,24,9.632520036209985e-05,0.00010241151976781614,0.00017139240314236885,0.00019587412977265954,0.00022360321234607029,0.0002838848075633174,0.0018150267443684796,0.0002566676122676271
"20 x 200,000",20,200000,12000000,30.0,80.0,6000.0,24,9.381128334702549e-05,0.00011119967507668238,0.00016428132002881956,0.0001894468024455725,0.00021739577891342275,0.0002758637903398382,0.002356383581929877,0.0002760731296869983
"20 x 200,000",20,200000,12000000,30.0,80.0,6500.0,24,0.00010628263922352356,0.00012328200844813317,0.00016398965194521813,0.0001836196277912523,0.00021974899056564792,0.00026221563874307297,0.002783863219736964,0.0002911693580213664
"20 x 200,000",20,200000,12000000,30.0,80.0,7000.0,24,0.000125880352512098,0.00013274974912222962,0.00015142166194057627,0.00018105132811350167,0.000216173126096407,0.00024915399432918746,0.0030707016668217956,0.0003014283883610869
"20 x 200,000",20,200000,12000000,30.0,80.0,7500.0,24,0.00013219295480308712,0.00013847096104809163,0.0001586733315617872,0.0001773956339994754,0.0002126119077394858,0.00024048521266675777,0.0032180350436086915,0.00030723908284002917
"20 x 200,000",20,200000,12000000,30.0,80.0,8000.0,24,0.0001282612457080783,0.0001392560895851475,0.00015920084821256686,0.0001765335051950291,0.00021460997057192116,0.0002324777530385699,0.003247021126482157,0.0003092931575726672
"20 x 200,000",20,200000,12000000,30.0,80.0,8500.0,24,0.0001213214256736186,0.0001294916074607874,0.00015596946560587015,0.0001829949886419865,0.00021942342958870714,0.00023765112307418668,0.0031895502331755615,0.00030825501708673666
"20 x 200,000",20,200000,12000000,30.0,80.0,9000.0,24,0.00010571130482671354,0.00012036541519509553,0.00016040489336663336,0.00018008959618476755,0.00021718392430263017,0.00025790554393462933,0.003077941363201341,0.0003047649370054419
"20 x 200,000",20,200000,12000000,30.0,80.0,9500.0,24,8.116153201385648e-05,0.00012036052596297675,0.00015412510458883853,0.0001817281975977005,0.00022204384789878802,0.0002714933569265598,0.002937988822991483,0.0002995200986719032
"20 x 200,000",20,200000,12000000,30.0,80.0,10000.0,24,5.7789401727160095e-05,0.00011523527231423098,0.0001517124130969184,0.0001807090624847307,0.00023589139699496022,0.00027617387083999517,0.0027877406980478456,0.0002933499039950956
"20 x 200,000",20,200000,12000000,30.0,80.0,10500.0,24,4.4683786930700764e-05,0.0001090924599492202,0.00015257262855689765,0.0001878164255240318,0.00023313385638660926,0.0002723519884334863,0.002639785639019414,0.00028726445981039426
