axis,stencil_width_k,stencil_row,left_entry,center_entry,right_entry,context_1,context_2,delta_ms,Delta_ms,b_s_mm2,derivative,variance_derivative,covariance_of_entry_means,beta
rho,1,0,15,18,21,19.0,6.2962652107424715,25.0,60.0,11000.0,0.010043371388648883,1.2507309076327755e-06,1.408721971249923e-08,0.012399518960604749
rho,1,0,15,18,21,19.0,6.2962652107424715,25.0,60.0,11500.0,0.009277421101000535,1.3025535967378388e-06,1.1045607391813765e-08,0.015133558615448081
rho,1,0,15,18,21,19.0,6.2962652107424715,25.0,60.0,12000.0,0.008593999181648361,1.3709575551509118e-06,7.643962336010837e-09,0.018562368637697713
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,0.0,0.0,0.0,0.0,
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,500.0,0.2585604505263681,1.0861446247692202e-06,4.792603330860957e-09,1.6246636569885864e-05
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,1000.0,0.2543209093356922,1.576399691484839e-06,6.465142436876764e-09,2.4372619346731432e-05
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,1500.0,0.20284731558952415,1.904342474024506e-06,6.389453557268474e-09,4.628140390034596e-05
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,2000.0,0.1553648037920259,1.9480684429135726e-06,8.820048042404652e-09,8.070471893685655e-05
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,2500.0,0.11983743632624735,1.7714268218842305e-06,1.3004359667563053e-08,0.00012334972823069382
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,3000.0,0.09458597912521377,1.5660723966691856e-06,1.713972788168625e-08,0.00017504846510591537
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,3500.0,0.07677150333781219,1.4292527353830353e-06,2.019273324179001e-08,0.00024249843602283422
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,4000.0,0.06408770136304358,1.3614221463317403e-06,2.2154567951175688e-08,0.0003314693838570766
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,4500.0,0.05487000216592362,1.337676314459167e-06,2.3427801607082902e-08,0.0004443048792973604
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,5000.0,0.04795606321591348,1.3475681471211998e-06,2.4155082361758143e-08,0.0005859542233567627
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,5500.0,0.04255919660172965,1.3943772565981592e-06,2.4183080316544284e-08,0.0007698275482815247
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,6000.0,0.038171245727876064,1.4826369467830563e-06,2.3360616285053685e-08,0.0010175649783793895
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,6500.0,0.03448248504789404,1.6102884395487246e-06,2.1712008882906194e-08,0.0013542740661426898
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,7000.0,0.03131439476713817,1.7640810231628578e-06,1.946049243553634e-08,0.0017989971844994332
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,7500.0,0.028566299774254164,1.9184952175162524e-06,1.7008671564305083e-08,0.002351000612071649
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,8000.0,0.026176759273616075,2.0432894571024382e-06,1.4851618214097815e-08,0.002981934748172883
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,8500.0,0.024098928419228716,2.1175480012999805e-06,1.339908553332337e-08,0.0036461774468115383
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,9000.0,0.022287768276744842,2.1392687189502674e-06,1.2808513070020226e-08,0.004306576569517523
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,9500.0,0.020696208854041633,2.12262359030115e-06,1.2953806298020475e-08,0.004955544607488252
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,10000.0,0.019277026731429878,2.08620278231695e-06,1.3539141781387086e-08,0.00561405187218408
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,10500.0,0.017987265249769423,2.042055270166887e-06,1.4258881403291323e-08,0.006311567256074527
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,11000.0,0.01679254884629698,1.992242464457367e-06,1.490312338430519e-08,0.007064947717527322
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,11500.0,0.015669559086216277,1.932487367661837e-06,1.537828522300211e-08,0.007870514275450095
rho,1,0,15,18,21,19.0,6.2962652107424715,30.0,80.0,12000.0,0.014606024131327933,1.8582829460151806e-06,1.5672517059021304e-08,0.008710594839099573
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,0.0,0.0,0.0,0.0,
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,500.0,0.13005212140294334,1.2356218840104452e-06,4.279641045587179e-08,7.305512865316775e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,1000.0,0.09749072002081793,1.4883715926923e-06,4.358753018033503e-08,0.00015659749716256073
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,1500.0,0.05759777288450741,1.2743903684986987e-06,4.1430772728355534e-08,0.0003841413855524102
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,2000.0,0.03182670363631851,1.0811768570224063e-06,4.218735489066918e-08,0.0010673661378751067
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,2500.0,0.017223465852712613,9.820787529432484e-07,3.924040236060573e-08,0.0033105886255183838
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,3000.0,0.009189754438911797,9.255036737203076e-07,3.362289163118134e-08,0.010958985028704788
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,3500.0,0.0047528353129958805,9.027449737466923e-07,2.7803313818525317e-08,0.03996313469381066
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,4000.0,0.0022707680216678874,9.508097369312096e-07,2.2719556815004158e-08,0.18439455022594622
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,4500.0,0.0008662538434363084,1.0849714042484869e-06,1.8244174910756546e-08,1.4458656592749146
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,5000.0,6.488609308552547e-05,1.2782865271125783e-06,1.3953212104655631e-08,303.61621442828846
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,5500.0,-0.0003956624464074839,1.4820389474513253e-06,9.598475276811957e-09,9.466947158242363
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,6000.0,-0.0006612736754345693,1.6506126433535657e-06,5.3504336421678925e-09,3.7747022400485184
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,6500.0,-0.0008110436824169204,1.7580250510980405e-06,1.7738780543388687e-09,2.6726160232913956
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,7000.0,-0.0008859944517082363,1.8021751608606774e-06,-4.6312745642979675e-10,2.295804987750698
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,7500.0,-0.0009077191193243379,1.7967143733337217e-06,-9.465167872392704e-10,2.1806003420511524
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,8000.0,-0.000890931764064023,1.7581841835285054e-06,2.97699181659225e-10,2.2150089376265005
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,8500.0,-0.0008509969052976237,1.69811140202646e-06,2.8480099658759476e-09,2.3448238163454467
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,9000.0,-0.0008067382737452343,1.6233213152165543e-06,6.064777267568055e-09,2.494245333006552
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,9500.0,-0.0007791997900409627,1.540164945666531e-06,9.29227693265457e-09,2.536702756782835
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,10000.0,-0.0007878252079579055,1.4565838681251513e-06,1.2028051318277039e-08,2.3467982205011055
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,10500.0,-0.0008460668531576736,1.3802174189867445e-06,1.4021773043719907e-08,1.928138127383473
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,11000.0,-0.0009583176156787274,1.3155587735979297e-06,1.527226841113704e-08,1.4324890554916097
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,11500.0,-0.0011192973643784213,1.2637105513948039e-06,1.5928705328479514e-08,1.0086875243373892
rho,1,1,16,19,22,20.0,6.2962652107424715,5.0,15.0,12000.0,-0.0013159713663535987,1.225113579985205e-06,1.6153342139261616e-08,0.7074300022566599
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,0.0,0.0,0.0,0.0,
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,500.0,0.17261013748395396,1.385365901492064e-06,5.976917639135748e-08,4.649774560091125e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,1000.0,0.14317336394272312,1.6319623523300051e-06,8.522114214770243e-08,7.961330947535085e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,1500.0,0.0941643590094994,1.5978720017305373e-06,7.267328099809602e-08,0.0001802058470145634
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,2000.0,0.058299193485128756,1.5299683528606964e-06,5.090383697473384e-08,0.0004501501032745514
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,2500.0,0.03589159649029058,1.374079074133649e-06,3.408135132962219e-08,0.001066660401318887
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,3000.0,0.022590043563381276,1.2258242048501228e-06,2.3388600100975575e-08,0.002402116441058725
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,3500.0,0.014786394721334278,1.1718627259595034e-06,1.5926163247886044e-08,0.005359844001561018
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,4000.0,0.010136589662857293,1.1873924273638178e-06,1.015768046243524e-08,0.011556080070141113
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,4500.0,0.007255811982262714,1.2025182178595742e-06,6.15707661546889e-09,0.0228412371891358
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,5000.0,0.005379686237060868,1.1781792507894977e-06,4.193245111763781e-09,0.040709660114793045
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,5500.0,0.004105762200501936,1.1187613962528903e-06,3.974891421707445e-09,0.06636664875683995
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,6000.0,0.0032194779595557804,1.0455948194915332e-06,4.814792473575398e-09,0.1008770817814406
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,6500.0,0.0025918395100688963,9.745117414430966e-07,6.08655574592774e-09,0.14506774630950725
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,7000.0,0.0021300312292553782,9.140214862259221e-07,7.437008811478576e-09,0.20145797455087106
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,7500.0,0.0017606851398396454,8.718792929249722e-07,8.699170123107671e-09,0.2812502814377038
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,8000.0,0.0014285592568508423,8.556948716135431e-07,9.75042493867331e-09,0.4192976320632656
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,8500.0,0.0010989515074417216,8.680072788293048e-07,1.0490037402237524e-08,0.7187308871674566
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,9000.0,0.000757973826721295,9.037214833229475e-07,1.0903422019019662e-08,1.5729908181877834
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,9500.0,0.0004092638918558099,9.528313641987594e-07,1.1095186927153154e-08,5.688649613614555
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,10000.0,6.822376350176733e-05,1.0049435850601761e-06,1.1236240609323862e-08,215.9087961412456
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,10500.0,-0.00024436748940809223,1.0517876480671821e-06,1.1464748868634988e-08,17.613319466255195
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,11000.0,-0.0005078841015128644,1.0873723474782896e-06,1.1813910706819615e-08,4.215499558231384
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,11500.0,-0.0007058167238785742,1.1076441461695017e-06,1.2206378146383124e-08,2.2233936842126916
rho,1,1,16,19,22,20.0,6.2962652107424715,7.0,25.0,12000.0,-0.0008281200859280403,1.1108659207260301e-06,1.2503555959645408e-08,1.6198507697410691
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,0.0,0.0,0.0,0.0,
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,500.0,0.19162377275492895,1.6444066346941827e-06,4.914872301732008e-08,4.478271787133714e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,1000.0,0.1662770674938291,2.025615411463458e-06,8.055085858688793e-08,7.326427890047929e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,1500.0,0.11503823712046744,2.0648606947898572e-06,7.795149772301833e-08,0.00015602935807862084
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,2000.0,0.07521267354281963,1.95359340747094e-06,6.046453530070629e-08,0.0003453441693057847
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,2500.0,0.04908325304090004,1.7505614666289893e-06,4.317011275590225e-08,0.0007266255888919887
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,3000.0,0.032882517628156915,1.552070642912513e-06,3.0974533378529936e-08,0.001435427827109079
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,3500.0,0.023022206125824726,1.3864177811347354e-06,2.3783856217358445e-08,0.0026157741504895405
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,4000.0,0.017003760881031962,1.2700752195529729e-06,1.9889997085928998e-08,0.004392780113580167
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,4500.0,0.013242635104631884,1.2294402198127388e-06,1.753776911798896e-08,0.0070106549357334125
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,5000.0,0.01077005271296036,1.2672704546002818e-06,1.589175728969698e-08,0.010925307062503255
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,5500.0,0.009005508265202666,1.3479785329693086e-06,1.497671511986895e-08,0.01662135853513318
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,6000.0,0.00761266043746588,1.4192146357794274e-06,1.4967114215402968e-08,0.0244892319211234
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,6500.0,0.006412597170481633,1.4440940392922676e-06,1.567643103110969e-08,0.03511782070942943
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,7000.0,0.005328654749269945,1.4202349510571944e-06,1.6546285749615056e-08,0.050017851278050675
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,7500.0,0.004346895116354459,1.3758314626264095e-06,1.69340457946967e-08,0.07281266280088843
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,8000.0,0.0034853954548026258,1.347454279861345e-06,1.6430842829548403e-08,0.11092001436482488
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,8500.0,0.0027707118187543134,1.3556152346407262e-06,1.5041591004938723e-08,0.17658496612878707
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,9000.0,0.0022217444275569845,1.3943418620193532e-06,1.3157982154965371e-08,0.28247568283744473
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,9500.0,0.0018411694930704887,1.439481047243639e-06,1.1355842664628854e-08,0.4246375647223072
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,10000.0,0.0016137672358800027,1.4673809592844781e-06,1.0129735902587589e-08,0.5634574062942863
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,10500.0,0.0015100609663188235,1.4708407822430056e-06,9.693581317166772e-09,0.6450252264849888
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,11000.0,0.0014930610058633694,1.4636969190337606e-06,9.925155415576853e-09,0.6565927035968618
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,11500.0,0.0015257598478758906,1.4735644813952958e-06,1.0454941748495189e-08,0.6329899012219826
rho,1,1,16,19,22,20.0,6.2962652107424715,10.0,30.0,12000.0,0.001577375525454727,1.5283378317010495e-06,1.083841763255185e-08,0.6142556607768513
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,0.0,0.0,0.0,0.0,
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,500.0,0.20629269832286445,1.6130362348797356e-06,3.404615263690721e-08,3.790324654404179e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,1000.0,0.1849898111125755,2.030609330883288e-06,5.6275223503163486e-08,5.933770697599145e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,1500.0,0.13315750159693526,2.2369344072526455e-06,5.1423407230203144e-08,0.00012616008520944285
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,2000.0,0.09116399315799532,2.1723806296541187e-06,3.92344807596705e-08,0.00026139016444358095
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,2500.0,0.06251210865348425,1.9378998525586364e-06,2.8822407889713742e-08,0.0004959101898924668
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,3000.0,0.043839518325600284,1.7537886088615062e-06,2.0640266996045614e-08,0.0009125269454000956
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,3500.0,0.031709689851821175,1.6732016720914794e-06,1.417404382277682e-08,0.0016640420681802832
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,4000.0,0.023711875390067902,1.6353496024895168e-06,9.775499075911106e-09,0.002908565187029655
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,4500.0,0.018323408007331583,1.5788006142624984e-06,7.859082587292439e-09,0.004702348175524668
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,5000.0,0.014613028408521928,1.489463254311916e-06,8.172701763993813e-09,0.00697508230011436
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,5500.0,0.012007845953024416,1.395258104689395e-06,9.863917535074807e-09,0.009676634520336883
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,6000.0,0.010143246720386443,1.3336286067334128e-06,1.2048859822762885e-08,0.012962265845047196
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,6500.0,0.008776322765407381,1.3191258284520516e-06,1.4260522520650256e-08,0.01712620153040735
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,7000.0,0.007740560744554321,1.3338340295816202e-06,1.645924864505303e-08,0.02226162931562448
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,7500.0,0.006923073733647834,1.3441013573178e-06,1.873568535458906e-08,0.02804362205970578
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,8000.0,0.006251167707813024,1.3265602931601631e-06,2.1016765321499366e-08,0.033947257367064054
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,8500.0,0.005681327718433666,1.2821534825313654e-06,2.2987009500540993e-08,0.039722843854254994
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,9000.0,0.005188911296468892,1.2304951004332924e-06,2.4225366549823027e-08,0.04570117810364139
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,9500.0,0.0047595442051504375,1.1933735628675658e-06,2.440810056852485e-08,0.052679989901640085
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,10000.0,0.004383461820258302,1.181345045747109e-06,2.3429071518810963e-08,0.06148119608313357
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,10500.0,0.004052956967235548,1.1908083476280633e-06,2.1394219390849996e-08,0.07249330255606974
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,11000.0,0.0037619644981315504,1.2097545272730067e-06,1.8542723281711873e-08,0.08548066074596523
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,11500.0,0.0035063757602084218,1.225955312990275e-06,1.5167004805069804e-08,0.09971436533799846
rho,1,1,16,19,22,20.0,6.2962652107424715,12.0,36.0,12000.0,0.003283989462186498,1.232473338438187e-06,1.1566323017554461e-08,0.11428099775115211
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,0.0,0.0,0.0,0.0,
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,500.0,0.21659554647833792,1.5938245582809335e-06,2.2884146183566044e-08,3.3973592166207496e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,1000.0,0.1989461449108672,1.8942753505823305e-06,4.408733620600783e-08,4.7859929220749944e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,1500.0,0.1475321273551902,1.8408149087982268e-06,4.66429698629135e-08,8.457400817877844e-05
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,2000.0,0.10456213930377438,1.6495267408277234e-06,4.13413666350104e-08,0.00015087262271832924
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,2500.0,0.07444072459525564,1.371866248119351e-06,3.697182384236786e-08,0.00024756576511997377
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,3000.0,0.0542227524732678,1.133253410180957e-06,3.4997515347929326e-08,0.0003854463304252836
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,3500.0,0.04064831212723431,9.99078131100989e-07,3.4311141517806405e-08,0.0006046644268541691
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,4000.0,0.031357484259685965,9.59045422644666e-07,3.387892248997882e-08,0.000975341606651353
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,4500.0,0.02481742008649216,9.71871158100496e-07,3.305339041217087e-08,0.0015779579642122565
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,5000.0,0.02007120995893441,9.91184318062075e-07,3.153285405252002e-08,0.0024604090415106796
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,5500.0,0.016531567790412115,9.865929609225342e-07,2.9338235039258505e-08,0.0036100226591976813
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,6000.0,0.013837000968036193,9.62450996772061e-07,2.6638985684165022e-08,0.0050268356218806255
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,6500.0,0.011757150429634013,9.531750506207261e-07,2.3542335015838263e-08,0.006895543719021277
rho,1,1,16,19,22,20.0,6.2962652107424715,15.0,40.0,7000.0,0.010135031049607182,9.954403342842846e-07,2.0044908292002395e-08,0.009690921304823324
